amount,time,location,device,frequency,amount_ratio,is_new_location,is_new_device,is_fraud
31939,2,Delhi,iOS,8,0.7370425070383533,1,1,0
37595,5,Kolkata,iOS,5,0.7975857094365241,1,1,0
15835,3,Bangalore,Android,3,0.8705811204574193,1,0,0
3321,2,Kolkata,iOS,3,0.355035279025016,0,1,0
16387,9,Mumbai,Web,7,0.43455316892071066,0,0,0
9015,7,Bangalore,Web,6,0.33674498524522806,1,1,0
53687,2,Bangalore,iOS,6,24.43650432407829,0,0,1
40675,18,Mumbai,iOS,6,8.36761983131043,1,1,1
23401,0,Bangalore,Web,7,1.2817549433094155,1,1,0
56888,16,Mumbai,Android,7,1.8287257297158288,1,1,0
33287,12,Mumbai,iOS,2,1.0633125698770165,1,0,0
16111,17,Mumbai,Android,8,0.504857107044372,0,0,0
48024,8,Bangalore,Web,3,3.0446966334876056,1,0,0
43689,7,Mumbai,Android,8,1.185493718286164,1,0,0
8989,4,Mumbai,Android,7,0.24167876539226757,1,0,0
33281,9,Delhi,Web,9,0.9669087739686228,1,0,0
14766,13,Mumbai,Android,8,0.4567416251662594,0,1,0
53784,13,Delhi,iOS,4,1.5163664044658716,1,1,0
2072,16,Bangalore,Android,3,0.04617064420527219,1,0,0
36621,8,Kolkata,Web,5,0.7400424371021521,0,1,0
50633,18,Mumbai,Android,6,1.0295654649342199,1,0,0
24834,3,Mumbai,Android,7,0.6173772529521442,1,1,0
48045,19,Bangalore,Web,4,1.2002548152589372,1,0,0
43265,6,Bangalore,iOS,4,1.2388328942847326,0,1,0
13440,3,Kolkata,Web,4,0.6028257456828885,0,1,0
40260,18,Mumbai,Web,4,1.2835554421985589,1,0,0
8964,14,Bangalore,Android,10,1.1279728199320498,0,0,0
2445,7,Delhi,Android,9,0.060799721490028345,0,1,0
23201,19,Mumbai,Web,2,1.3689520887420346,1,0,0
17406,13,Mumbai,Android,6,0.7123097069896873,0,0,0
10506,14,Delhi,Web,9,0.7755795068654954,0,1,0
3422,10,Kolkata,Android,6,0.5279234804072817,1,0,0
15819,14,Delhi,iOS,6,0.34446791368159746,1,0,0
10148,2,Kolkata,Web,7,0.4903836860925872,1,1,0
52136,9,Delhi,Android,4,4.613805309734513,1,0,0
45331,20,Mumbai,Web,8,1.3355823340502637,0,1,0
28045,7,Kolkata,iOS,6,1.6683521713265914,1,0,0
40122,21,Bangalore,Web,1,6.1068493150684935,0,0,0
51641,0,Delhi,Web,7,2.54439298383918,0,1,0
15367,6,Kolkata,iOS,10,2.3418165193538556,1,0,0
36230,0,Kolkata,iOS,1,2.2858044164037854,0,1,0
25993,9,Delhi,iOS,4,0.6399064500246184,1,1,0
3924,15,Bangalore,Web,1,0.22327169274537695,1,1,0
54703,17,Delhi,iOS,7,1.5467680823389696,1,0,0
35812,19,Bangalore,Android,3,0.816935465474371,0,0,0
28775,16,Delhi,Web,8,1.1674848865987748,1,0,0
20137,7,Delhi,iOS,9,6.487435567010309,1,0,1
55608,6,Mumbai,Web,9,2.11969200274453,0,0,0
39439,9,Mumbai,Android,8,36.58534322820037,1,1,1
5212,9,Kolkata,Web,10,0.12778894718776052,0,1,0
20970,10,Delhi,Android,6,0.5956540264167022,1,0,0
14253,10,Delhi,Web,7,0.5583281103102475,0,0,0
57671,8,Mumbai,Web,3,2.4441006950330566,1,1,0
29614,18,Mumbai,iOS,1,0.6877060981840137,1,1,0
54980,21,Bangalore,Web,3,1.3057211390030161,0,1,0
54225,8,Delhi,iOS,7,1.2187310363427954,1,1,0
52543,1,Delhi,iOS,10,2.2858696597929176,1,0,0
44344,14,Bangalore,Web,7,1.1864615384615385,1,1,0
12282,21,Bangalore,iOS,10,0.2880866934065161,0,0,0
33396,3,Bangalore,Web,5,2.598101758207562,0,1,0
58387,18,Kolkata,iOS,9,4.563980301727507,1,1,0
50681,19,Kolkata,Android,2,2.1431410690121786,1,1,0
12373,15,Delhi,iOS,9,0.3853796798106273,0,0,0
42534,23,Kolkata,Android,5,7.270769230769231,0,0,0
37729,5,Delhi,Android,5,3.2819241475295753,1,0,0
24824,0,Bangalore,iOS,10,14.152793614595211,0,1,1
18031,12,Mumbai,Web,10,1.1758069775024453,0,0,0
31518,23,Kolkata,iOS,4,1.9719702183570043,1,1,1
42563,15,Kolkata,Android,5,1.5856275379055993,1,0,0
52596,23,Delhi,iOS,8,7.423570924488356,0,0,0
10143,4,Kolkata,iOS,8,0.20746573941501328,1,0,0
20391,21,Mumbai,Web,6,0.5129811320754717,0,1,0
52134,1,Bangalore,iOS,6,1.314457163027583,1,0,0
10940,10,Delhi,Android,8,1.6807497311414963,0,1,0
28387,18,Delhi,Web,6,0.7533904827622814,1,0,0
50580,18,Mumbai,iOS,5,1.2674785746504285,1,1,0
59951,14,Mumbai,Android,5,55.0514233241506,0,0,1
11616,19,Bangalore,Android,10,0.28359375,1,0,0
36321,23,Delhi,iOS,10,6.2289487223460815,1,1,1
52911,9,Mumbai,Android,8,1.5828347493119541,1,1,0
46086,10,Delhi,Web,7,2.5555062659421095,1,1,0
51859,13,Delhi,Web,10,28.509620670698187,1,0,1
56481,21,Delhi,iOS,4,5.535182281458252,0,1,0
32387,23,Mumbai,Android,3,1.5028072943250894,1,0,0
44764,23,Kolkata,Web,8,7.290553745928339,0,1,1
27269,15,Delhi,iOS,7,2.966924164943967,0,1,0
49111,0,Delhi,Web,4,3.1002461965784986,0,1,0
40792,22,Mumbai,Web,4,3.348547036611394,0,0,0
28392,17,Kolkata,Android,7,0.605696,1,0,0
33513,11,Bangalore,iOS,10,1.2904008316968927,0,0,0
45678,9,Mumbai,iOS,4,1.3723711092416777,0,1,0
6733,10,Mumbai,Web,8,0.21861809208390154,1,1,0
55956,16,Bangalore,iOS,4,1.490331859585575,1,0,0
12471,23,Delhi,iOS,2,0.6642343541944075,0,0,0
53483,22,Mumbai,iOS,9,3.0455554922840387,1,1,0
32508,19,Mumbai,iOS,2,1.349215572341662,1,0,0
11911,15,Delhi,iOS,3,0.4233667448638658,1,0,0
20322,10,Bangalore,Web,6,0.4458730089078064,1,0,0
20944,2,Kolkata,Web,1,0.47494217424826524,1,1,0
30955,4,Mumbai,iOS,5,1.0756480644937105,1,0,0
59581,21,Mumbai,Android,4,6.160153019023987,0,1,0
33337,13,Mumbai,Web,5,0.7202393812383874,1,1,0
24181,8,Kolkata,Web,3,3.794883866917765,0,1,0
41868,13,Mumbai,iOS,4,5.947159090909091,1,0,1
56765,5,Bangalore,iOS,6,1.8262394234790722,1,0,0
59647,14,Bangalore,Android,3,1.6359123446970736,1,0,0
18553,20,Kolkata,Android,3,0.9473066122032168,0,1,0
28793,17,Delhi,Web,8,1.4511869361423315,0,1,0
12979,22,Bangalore,iOS,6,3.9959975369458127,1,1,0
22826,19,Mumbai,Android,4,9.079554494828958,1,1,1
20014,18,Delhi,Web,10,0.6573173935890699,1,0,0
46288,16,Bangalore,Android,7,2.211668020450093,1,1,0
57354,22,Bangalore,Android,10,1.2513417986647466,1,1,0
13152,11,Delhi,Android,4,0.32255058246474555,0,0,0
43707,3,Mumbai,Web,1,3.6703896540141083,0,0,0
20958,2,Delhi,Web,2,1.133722817267121,0,1,0
35542,16,Kolkata,Web,4,2.1120751129070596,1,0,0
13503,12,Mumbai,Web,7,0.4055442095146564,1,1,0
12210,10,Mumbai,Android,8,0.5942473353774274,1,0,0
34758,16,Kolkata,Android,2,3.185008705213965,0,0,0
4881,23,Mumbai,iOS,5,0.11879380841121495,0,1,1
13418,4,Mumbai,iOS,1,1.2276303751143642,1,1,0
13819,14,Kolkata,Android,2,0.5985878887637529,0,1,0
15933,23,Bangalore,Web,1,1.4111239039943317,0,0,0
26248,18,Kolkata,Web,2,0.8505233142153528,1,1,0
34441,7,Bangalore,Web,7,0.8504370586201788,1,1,0
42648,9,Mumbai,iOS,10,1.479908390589215,1,1,0
35662,9,Kolkata,Web,10,0.8172047938770366,0,1,0
15865,14,Bangalore,iOS,8,0.5856620768577652,0,0,0
58149,9,Kolkata,iOS,2,3.2910181674118513,0,1,0
32329,23,Mumbai,iOS,4,1.878500871586287,0,1,1
42102,2,Mumbai,iOS,8,0.9238770270566807,1,0,0
37134,17,Kolkata,Web,3,1.2275702479338844,0,0,0
1274,14,Bangalore,Android,4,0.05434226241255758,1,0,0
28848,22,Bangalore,Android,6,17.483636363636364,0,1,1
48702,3,Bangalore,Android,10,2.6281366359073983,1,0,0
4425,21,Kolkata,iOS,4,0.1579623746117874,1,1,0
35589,16,Delhi,Android,2,1.294427875172765,1,1,0
7022,3,Bangalore,Web,5,0.1957624756063563,1,1,0
12667,1,Kolkata,Android,5,3.261328527291452,1,1,0
54608,23,Delhi,Android,1,1.5878572882440174,0,1,1
16163,7,Kolkata,iOS,2,0.46555101100293794,0,1,0
18826,3,Bangalore,Web,5,5.8886456052549265,0,1,0
37625,17,Mumbai,Android,3,1.6693287191090997,1,0,0
21274,2,Kolkata,Android,7,1.2176750042928282,0,0,0
26390,15,Delhi,Android,1,0.935119237447291,0,1,0
22849,16,Bangalore,Web,6,1.853423101881895,1,1,0
35328,7,Delhi,Web,3,1.232615749624926,0,1,0
22861,10,Delhi,iOS,1,0.5000109358937906,1,1,0
59995,10,Kolkata,iOS,8,3.7178533804300677,1,0,0
4094,17,Delhi,iOS,4,0.11437351585416958,0,0,0
48288,2,Mumbai,Android,3,3.0776290630975143,0,0,0
34875,8,Delhi,Web,8,0.8284438321020501,1,1,0
30921,17,Delhi,Web,5,0.649259842519685,0,1,0
15169,10,Kolkata,Web,1,0.36432414256893075,0,1,0
26155,21,Bangalore,Android,4,2.0752995318574943,1,0,0
15234,20,Delhi,Android,4,0.6057497315996659,1,0,0
24033,16,Delhi,Android,1,0.916485527971628,1,1,0
49904,11,Mumbai,Web,9,1.6501554130017857,0,0,0
18111,20,Kolkata,iOS,6,0.5234695647147234,1,1,0
35763,10,Kolkata,Android,6,0.9702124196305038,1,0,0
38474,13,Mumbai,Android,3,2.10885770664328,1,0,0
19870,0,Bangalore,Web,3,17.114556416882,1,0,1
8800,4,Kolkata,Web,2,0.43510506798516685,0,0,0
51046,6,Delhi,Web,4,2.0235471339094584,1,0,0
10494,19,Delhi,Web,4,0.21804808111870674,1,0,0
55899,10,Mumbai,Web,1,3.6394947587733575,0,1,0
23452,18,Mumbai,Android,10,0.974932446476824,1,1,0
43079,2,Delhi,Android,2,1.1764111526803025,0,0,0
28832,20,Delhi,Web,10,4.255017709563164,1,1,0
24104,15,Mumbai,Web,1,2.091997917028294,0,1,0
52615,23,Mumbai,Android,2,2.7101576182136604,1,0,0
1864,0,Delhi,Android,4,0.061577086980938854,0,1,0
31355,12,Delhi,iOS,3,1.8811495080393568,0,0,0
2789,19,Kolkata,Android,5,0.5809206415330139,1,1,0
33736,11,Delhi,Web,9,5.005341246290802,1,1,1
20597,6,Bangalore,Web,7,0.5651684776643617,1,0,0
27267,6,Mumbai,iOS,5,0.8893056325625387,1,0,0
31729,15,Mumbai,Web,1,3.0322056574923546,1,1,0
54378,0,Delhi,Android,2,3.1330951832219407,1,0,0
8970,5,Delhi,Android,10,0.7084188911704312,0,0,0
38070,6,Mumbai,Web,5,1.3799478033927794,1,0,0
33552,21,Delhi,Android,4,0.7113146346117153,0,1,0
22446,21,Kolkata,iOS,5,0.9270609615066909,0,1,0
31795,11,Bangalore,iOS,2,2.7804984696108437,0,0,0
32946,2,Mumbai,Web,8,3.1779685540657856,1,1,0
9853,2,Mumbai,Web,5,0.25636822522311553,0,0,0
35096,10,Mumbai,iOS,4,1.371366051891216,0,1,0
42232,9,Kolkata,Web,8,1.5497981651376147,1,1,0
32462,3,Kolkata,Android,10,0.8965669621896318,0,0,0
36050,6,Kolkata,Android,8,1.3515033365824398,1,0,0
24742,8,Mumbai,Web,6,2.729699911738747,1,1,0
56208,1,Mumbai,Android,4,1.8201483112593504,1,1,0
4497,16,Kolkata,iOS,7,2.4749587231700607,1,1,0
22650,12,Kolkata,Android,1,1.868041237113402,0,1,0
11227,13,Kolkata,Web,1,0.9611334646006335,0,1,0
58099,22,Bangalore,Web,2,4.327349918069418,1,0,0
57925,10,Kolkata,Web,10,2.164611360239163,0,0,0
55038,15,Kolkata,iOS,9,1.4134778365606862,1,0,0
54351,2,Mumbai,iOS,1,3.9987492642731017,0,0,0
55677,21,Kolkata,iOS,7,2.8163791795234965,0,1,0
57931,5,Bangalore,iOS,8,1.9567317435654934,0,0,0
54476,13,Bangalore,iOS,4,1.1737987502693386,1,0,0
47812,13,Mumbai,Web,1,1.0147289783097755,1,1,0
48202,11,Delhi,Android,4,2.4875883779738865,1,0,0
54629,6,Kolkata,Web,3,1.183983528391851,0,0,0
7243,7,Bangalore,Web,6,0.8890389100282312,0,0,0
11626,1,Kolkata,Web,2,3.03471678412947,0,0,0
59310,5,Kolkata,iOS,7,1.9411533678078157,0,1,0
45743,0,Mumbai,iOS,2,1.0751927416321925,1,1,0
24387,21,Kolkata,Web,4,0.5739603191414249,0,0,0
7678,14,Mumbai,Web,6,0.17053505985829465,0,1,0
15614,15,Kolkata,Android,9,3.472092506115188,0,1,0
43781,0,Delhi,Web,3,0.8829128602254623,1,0,0
29657,18,Kolkata,Android,3,3.2429743028977582,0,1,0
20610,20,Bangalore,Android,4,0.533109156751164,1,0,0
55296,13,Delhi,iOS,3,2.8937150034015384,0,0,0
1991,8,Bangalore,Android,9,0.043358958165465276,1,1,0
13483,4,Mumbai,iOS,6,0.7061380538389023,0,0,0
41820,18,Mumbai,Web,6,1.517361489060629,1,1,0
20357,0,Delhi,iOS,6,0.8467970049916805,0,0,0
6782,11,Bangalore,Android,5,0.20535957607872823,1,0,0
41960,0,Bangalore,Web,9,5.432418436043501,1,0,1
51835,13,Kolkata,Android,2,4.182265612393094,0,1,0
58601,8,Bangalore,Android,7,1.6218138543713503,0,0,0
48876,20,Kolkata,Android,3,4.871523970896043,0,0,0
27127,4,Delhi,iOS,4,0.7680786001472337,1,0,0
7788,7,Kolkata,Web,3,0.30241136954917874,1,1,0
28281,6,Mumbai,Android,5,0.8003452569617387,0,1,0
59583,6,Bangalore,iOS,7,1.4189131263097734,0,1,0
40104,13,Kolkata,iOS,3,2.580030880082347,0,0,0
55762,5,Kolkata,Android,2,1.1313274767189434,1,1,0
3063,1,Mumbai,Web,2,0.06847447017794867,0,0,0
8246,3,Bangalore,Android,4,0.2090505767524401,0,0,0
56201,7,Kolkata,Android,5,1.542500343076712,0,1,0
13748,17,Kolkata,Web,2,0.6188054192735293,1,1,0
46752,17,Mumbai,Web,9,1.390931810067833,1,1,0
23101,10,Bangalore,iOS,5,1.804483674425871,1,0,0
50267,1,Bangalore,Web,9,1.411677151201977,0,1,0
58641,9,Delhi,Android,6,2.1569500128738,1,0,0
16563,12,Bangalore,iOS,9,1.5346057629945336,1,1,0
9881,1,Mumbai,Android,7,1.5345550551327847,1,0,0
24132,11,Mumbai,iOS,6,9.98841059602649,0,1,0
3944,6,Delhi,Web,8,0.09290273950015311,0,1,0
50189,23,Kolkata,iOS,4,1.0251230621540472,0,0,0
2395,18,Mumbai,Web,7,0.18760770797430676,0,1,0
31758,3,Delhi,Web,6,1.0438812740360912,1,1,0
57144,21,Bangalore,Web,6,1.5921540218996406,1,0,0
9854,20,Mumbai,Android,4,0.24513657395890343,0,0,0
18431,6,Mumbai,iOS,7,7.718174204355109,1,0,1
47151,16,Mumbai,Android,7,2.986130462317923,1,0,0
16019,13,Delhi,iOS,9,0.446883892205546,1,0,0
23669,1,Kolkata,Web,3,0.8500879933915167,0,1,0
31826,20,Delhi,iOS,2,0.9814660622320905,1,0,0
41952,2,Mumbai,Web,7,3.4608150470219434,1,1,0
3037,9,Delhi,Web,9,0.6690901079532937,1,0,0
6573,7,Delhi,Web,2,0.19534012897857292,1,0,0
5509,8,Delhi,iOS,8,2.009850419554907,1,1,0
45199,5,Bangalore,Android,4,5.673989455184534,0,1,0
51761,11,Bangalore,Web,7,16.44772799491579,0,0,1
48892,0,Delhi,Web,5,2.5008695652173913,1,0,0
3097,15,Bangalore,Android,4,0.06454638294324837,0,0,0
42874,6,Mumbai,Android,4,1.2773805267548564,0,0,0
59536,3,Bangalore,iOS,1,2.032222829055161,1,0,0
2979,5,Bangalore,iOS,2,0.07771980172188886,1,1,0
25286,8,Mumbai,Android,3,4.9003875968992245,1,1,0
13380,22,Mumbai,iOS,8,1.0085933966530982,1,1,0
53217,21,Mumbai,Web,8,1.3096345514950165,0,1,0
36843,2,Bangalore,Android,1,2.8128721942281265,1,1,0
26341,5,Bangalore,Web,2,0.8440734450604032,0,1,0
3738,17,Bangalore,Android,4,0.0877608996783509,1,0,0
17944,10,Kolkata,iOS,4,1.6145402195429188,1,1,0
25508,1,Kolkata,Android,7,4.37830415379334,0,1,0
45323,1,Kolkata,Android,7,1.2285652327125858,0,1,0
59221,0,Mumbai,iOS,2,2.3736823119163093,1,0,0
34054,5,Mumbai,iOS,8,1.3110298363811357,0,0,0
26127,22,Delhi,iOS,1,1.8473449763133705,1,1,0
52005,8,Mumbai,Web,6,1.196948075860799,1,1,0
46297,2,Kolkata,Android,8,0.9281303877150074,0,0,0
51809,0,Mumbai,iOS,8,2.084785320510241,1,1,0
17372,22,Mumbai,Android,1,0.5033465650624402,1,1,0
53705,2,Bangalore,Web,1,1.80442159728522,0,1,0
54417,0,Delhi,Web,1,3.9711741954316575,1,0,0
37846,13,Mumbai,iOS,1,4.68159327065809,1,0,0
24053,13,Mumbai,Web,3,0.9963134785850385,0,0,0
49871,13,Delhi,Web,8,2.6838338176730168,1,0,0
6304,11,Kolkata,Android,9,4.300136425648022,0,0,0
9545,5,Delhi,Web,5,5.7396271797955505,1,0,1
10455,2,Kolkata,Android,7,0.24686548133456115,1,1,0
8114,14,Bangalore,Android,7,0.28099459758969386,0,0,0
8501,16,Mumbai,Android,10,0.39242025573558603,1,0,0
48145,20,Delhi,iOS,2,3.2021948786165613,1,1,0
23130,19,Kolkata,Web,7,0.4723685822815831,1,1,0
5016,23,Kolkata,Web,6,2.568356374807988,0,1,1
14655,8,Bangalore,iOS,6,0.2935461902091179,1,0,0
10449,12,Mumbai,iOS,4,0.3564994882292733,0,1,0
29443,1,Mumbai,iOS,7,2.2706100100254494,0,0,0
33017,21,Kolkata,iOS,2,3.350279046169457,1,0,0
23344,8,Bangalore,Android,4,0.9130876945943832,1,1,0
56541,17,Kolkata,Android,7,1.2665994623655914,1,0,0
47374,1,Kolkata,Web,3,7.059156608553121,0,0,0
13846,15,Delhi,Web,10,0.8588797221016066,1,0,0
40798,10,Bangalore,Android,1,0.99219338991707,0,0,0
11147,10,Delhi,Android,7,0.24319842914803097,1,1,0
16075,21,Delhi,Android,3,0.34088981253711087,1,1,0
51550,13,Bangalore,Web,4,1.8913960741148412,0,0,0
11653,22,Mumbai,Web,8,1.5459007694348634,1,1,0
50384,21,Kolkata,iOS,5,1.5438166441965928,1,1,0
2715,1,Mumbai,Web,7,0.131292615697084,1,0,0
23952,7,Delhi,Android,2,1.3901334881021474,0,1,0
22292,11,Mumbai,Android,8,3.0922458038562906,1,0,0
57025,11,Kolkata,Web,10,51.69990933816863,0,1,1
31814,1,Mumbai,Android,9,1.3159331568497683,1,1,0
14172,1,Bangalore,Web,10,1.2090087015867599,1,0,0
51463,18,Mumbai,Android,4,6.7803689064558625,1,1,1
7654,11,Delhi,iOS,6,0.2003245393634841,0,1,0
28001,8,Delhi,Web,7,1.986450056753689,0,1,0
58604,9,Bangalore,iOS,4,1.2308403167202235,1,0,0
53189,2,Bangalore,Web,6,1.4263227052103724,1,1,0
48871,3,Mumbai,Android,8,3.984590297594782,1,1,0
5139,4,Kolkata,Android,2,2.2275682704811444,0,0,0
684,5,Delhi,iOS,4,0.024042179261862917,0,1,0
8409,11,Kolkata,Android,7,0.5146896804994492,0,0,0
46941,10,Kolkata,Web,7,1.6517470706217672,1,0,0
2530,14,Mumbai,Web,9,0.45733911785972525,1,0,0
27427,9,Kolkata,Android,2,1.4477934966216217,0,1,0
54134,7,Kolkata,Android,1,2.1300019673421207,1,1,0
59967,12,Delhi,Android,5,2.0066590817828938,0,0,0
42076,20,Delhi,Web,10,2.908613300152081,1,0,0
53538,2,Bangalore,Web,6,1.3679638194036334,1,1,0
31465,2,Kolkata,Web,2,4.479003558718861,1,0,0
10741,0,Delhi,Android,9,0.2233148987483887,1,1,0
33583,8,Delhi,iOS,5,4.0949884160468235,1,0,0
18621,17,Kolkata,iOS,10,4.249429484253765,1,0,0
42412,22,Mumbai,Android,1,2.4003622163110534,1,0,0
21299,18,Delhi,Web,3,0.48373836020894845,0,1,0
41460,19,Kolkata,iOS,1,0.9353848930601931,0,1,0
5089,20,Kolkata,Android,9,0.15715035666862243,0,0,0
28409,18,Mumbai,Web,3,0.7413235217368613,1,0,0
31398,7,Mumbai,Android,7,26.42929292929293,1,1,1
54432,21,Mumbai,Android,7,1.6083205294882401,1,1,0
31451,21,Delhi,Android,7,1.7850615812475168,0,0,0
53214,22,Delhi,Web,9,13.9779353821907,1,0,1
19315,5,Bangalore,Web,8,0.6055428410195316,1,1,0
28194,9,Mumbai,Web,5,0.7168026847685149,0,1,0
44378,5,Kolkata,Android,7,3.771394578057279,0,0,0
26731,19,Kolkata,Android,4,0.9765105574632863,0,1,0
15640,18,Kolkata,Web,3,0.718287866262515,1,1,0
34542,0,Kolkata,Android,2,0.998987766434335,1,0,0
10229,23,Bangalore,iOS,1,0.29202352403791254,0,0,0
35205,13,Mumbai,Android,4,0.7450793650793651,0,1,0
54188,22,Bangalore,iOS,1,1.5187645393648925,1,1,0
43211,12,Kolkata,Web,9,1.6501565722141602,0,0,0
6830,4,Kolkata,Web,4,0.19431009957325746,1,0,0
14037,2,Delhi,Android,8,0.791887622701117,1,0,0
4711,7,Bangalore,iOS,3,0.39452307176953355,1,0,0
37186,1,Mumbai,Android,6,1.3150617109311455,1,0,0
9473,13,Delhi,iOS,10,0.5054153550658913,0,0,0
54825,9,Delhi,Android,1,3.5786553524804177,1,0,0
9399,7,Bangalore,iOS,2,0.3608199930899459,1,1,0
47634,14,Kolkata,Web,9,1.4107089972161346,1,1,0
56303,12,Mumbai,Android,8,1.706410062130626,0,0,0
34919,11,Delhi,iOS,1,1.1930370016057945,1,0,0
13392,5,Delhi,Web,7,0.7737462445112087,1,1,0
40158,23,Bangalore,Android,8,0.9005247342691842,0,1,1
25059,12,Mumbai,iOS,6,1.5069456972758435,0,0,0
32090,14,Mumbai,iOS,7,4.623253133554243,1,0,0
53709,21,Delhi,iOS,2,3.0224535734383795,0,1,0
17315,22,Mumbai,iOS,4,8.245238095238095,0,1,0
33374,18,Kolkata,iOS,8,4.382090336134453,1,1,0
28385,7,Delhi,Web,5,1.1777030951788234,0,1,0
50189,18,Delhi,Web,3,3.5321979027377015,1,0,0
13308,23,Kolkata,Web,4,6.3766171538092955,1,1,1
54877,22,Kolkata,Web,8,1.306315313385227,0,0,0
24721,12,Bangalore,iOS,2,0.5965204382027894,0,0,0
13372,21,Delhi,Web,5,0.2947971781305115,0,0,0
58481,3,Mumbai,iOS,4,2.514879160574525,0,0,0
672,1,Kolkata,Android,6,0.06957962311037481,0,1,0
35289,10,Delhi,Web,4,1.4958036622583928,1,1,0
49537,6,Mumbai,iOS,8,2.788774418735574,1,0,0
5903,15,Delhi,Android,7,0.1640177827174215,0,1,0
33004,23,Kolkata,Android,5,2.785382732720061,1,0,0
24335,11,Kolkata,iOS,8,3.27215274976469,1,1,0
48990,15,Mumbai,iOS,2,1.9684976091935549,0,0,0
37497,20,Mumbai,iOS,5,0.8947242835667756,0,0,0
18072,21,Bangalore,Web,6,0.6214794181367997,1,1,0
50474,15,Bangalore,Android,8,2.6971251469488084,1,1,0
13504,14,Mumbai,Android,5,0.5053892215568863,0,1,0
45415,18,Bangalore,Android,6,1.3206641851808771,1,1,0
23234,23,Bangalore,iOS,10,2.195822701067952,0,1,1
15834,20,Delhi,Web,10,1.0722557052888197,1,0,0
13609,5,Bangalore,Android,8,0.3815143954472821,0,1,0
54937,14,Bangalore,Web,7,1.2537255528423743,1,0,0
2072,7,Bangalore,Android,3,0.08079232628869999,0,1,0
19303,21,Bangalore,Web,6,0.5167724145316307,0,1,0
19552,20,Mumbai,iOS,2,0.9019698297734926,1,0,0
52417,12,Bangalore,iOS,10,1.0805846458316155,1,1,0
34871,21,Delhi,Android,1,2.027737396057452,1,0,0
40911,6,Delhi,iOS,1,8.066048895899053,0,1,0
15217,16,Kolkata,Web,1,0.7313052672049212,1,0,0
8442,21,Kolkata,Android,10,0.3877279199007946,0,0,0
54407,23,Bangalore,Android,4,4.9750365764447695,1,0,0
10,16,Bangalore,Web,1,0.00025459544783339275,0,1,0
2230,0,Mumbai,Web,8,0.08487478115247012,0,1,0
32022,23,Kolkata,Android,6,25.556264964086193,1,0,1
34932,16,Delhi,Web,4,1.2433086560364466,1,1,0
10896,5,Bangalore,Web,4,0.27150403667895945,0,0,0
54865,11,Kolkata,Android,5,2.6790858928658627,0,0,0
42922,6,Mumbai,iOS,7,0.9642359707058453,0,0,0
54178,12,Mumbai,Android,10,1.2265513572253288,0,1,0
47085,15,Kolkata,Web,4,4.638459265097035,0,0,0
37793,3,Mumbai,Web,5,2.256029130850048,0,1,0
23687,23,Kolkata,Web,10,0.554341212263047,1,1,1
46853,2,Bangalore,iOS,2,1.030528978334983,1,0,0
53713,6,Bangalore,iOS,2,1.1220363059054543,0,0,0
35754,19,Delhi,iOS,2,1.5197007693288562,1,0,0
23540,5,Bangalore,iOS,1,0.7655782489918044,1,1,0
46137,2,Bangalore,Web,6,1.4278154303221613,1,1,0
12290,0,Kolkata,iOS,2,0.2649563436455751,0,1,0
10964,13,Bangalore,iOS,2,0.9665021156558533,0,0,0
20710,16,Bangalore,Web,1,3.9972978189538697,0,0,0
43886,17,Delhi,Android,5,2.2398815903639053,0,1,0
41473,8,Bangalore,iOS,2,5.610524891774892,0,1,0
27915,6,Kolkata,Web,4,34.001218026796586,1,1,1
19877,23,Mumbai,iOS,6,3.2163430420711974,0,0,0
31732,0,Kolkata,Web,4,0.6632665858450734,1,0,0
20755,15,Bangalore,iOS,6,0.8368276751874849,1,1,0
46010,2,Mumbai,Web,8,4.85798754091437,0,0,0
52010,3,Bangalore,iOS,10,1.2543411151842563,0,0,0
258,9,Delhi,Web,7,0.09002093510118632,0,0,0
45815,14,Bangalore,iOS,6,5.028536933377237,1,1,1
34322,11,Mumbai,Web,5,3.140739385065886,1,0,0
58284,15,Kolkata,iOS,8,3.373892908827786,1,1,0
21526,6,Mumbai,iOS,10,0.43977282013565416,1,1,0
11460,7,Mumbai,Web,8,0.32990759132913033,1,0,0
39928,15,Mumbai,Android,8,3.1693919669788855,1,1,0
3656,4,Bangalore,iOS,1,0.37632527020072054,0,0,0
8725,1,Kolkata,iOS,7,0.692570249245912,0,1,0
14329,13,Kolkata,Android,2,1.21288302014559,0,0,0
2178,2,Bangalore,Web,9,0.09338821713403653,0,0,0
19238,7,Bangalore,Android,2,0.4307561407044177,1,0,0
6786,5,Kolkata,iOS,5,0.16257396804101482,0,0,0
30729,20,Kolkata,Android,3,0.7798051058214485,1,1,0
11636,8,Bangalore,Web,1,0.26238527972579884,0,1,0
10859,6,Kolkata,Android,8,0.4352304609218437,1,0,0
50842,6,Delhi,Web,5,8.150368707919204,0,0,0
48277,9,Bangalore,Web,7,1.0348323758895652,0,0,0
41153,5,Delhi,Android,5,1.2252657278113557,0,1,0
39545,20,Bangalore,iOS,7,0.9799281377772271,0,0,0
51818,6,Delhi,iOS,9,1.6649958228905597,0,0,0
37588,7,Delhi,Web,4,1.2650355063440244,0,0,0
40058,17,Kolkata,iOS,9,27.01146325016858,1,1,1
18342,8,Mumbai,Web,8,2.3455242966751917,1,1,0
